interaction_id,user_id,item_id,interaction_type,rating,timestamp,session_id
12180,546,90,click,,2023-03-14,546_20230314_00
12181,547,229,purchase,5.0,2024-06-10,547_20240610_00
12182,547,479,purchase,3.0,2024-11-28,547_20241128_00
12183,547,202,view,,2023-08-24,547_20230824_00
12184,547,298,view,,2023-01-18,547_20230118_00
12185,547,243,view,,2024-06-30,547_20240630_00
12186,547,84,click,,2023-01-12,547_20230112_00
12187,547,56,click,,2024-02-22,547_20240222_00
12188,547,326,view,,2024-07-24,547_20240724_00
12189,547,371,click,,2023-06-10,547_20230610_00
12190,547,133,view,,2024-10-21,547_20241021_00
12191,547,184,rating,4.0,2023-04-08,547_20230408_00
12192,547,335,click,,2024-07-29,547_20240729_00
12193,547,19,view,,2023-12-05,547_20231205_00
12194,547,364,rating,4.0,2023-09-24,547_20230924_00
12195,547,338,view,,2024-06-05,547_20240605_00
12196,547,316,click,,2024-03-19,547_20240319_00
12197,547,473,click,,2023-05-01,547_20230501_00
12198,547,446,purchase,5.0,2023-10-27,547_20231027_00
12199,547,7,view,,2024-12-28,547_20241228_00
12200,547,111,view,,2023-11-21,547_20231121_00
12201,547,213,click,,2024-09-20,547_20240920_00
12202,547,338,view,,2024-05-14,547_20240514_00
12203,547,74,view,,2023-08-07,547_20230807_00
12204,547,29,click,,2024-07-08,547_20240708_00
12205,547,415,click,,2024-10-22,547_20241022_00
12206,547,379,view,,2024-01-14,547_20240114_00
12207,547,177,view,,2023-12-02,547_20231202_00
12208,547,408,click,,2024-01-05,547_20240105_00
12209,547,146,view,,2023-09-03,547_20230903_00
12210,547,272,click,,2023-03-01,547_20230301_00
12211,547,349,rating,3.0,2023-09-11,547_20230911_00
12212,547,140,purchase,4.0,2023-05-20,547_20230520_00
12213,547,224,view,,2023-09-01,547_20230901_00
12214,547,140,view,,2024-10-03,547_20241003_00
12215,547,206,purchase,3.0,2023-09-09,547_20230909_00
12216,547,22,purchase,4.0,2024-10-30,547_20241030_00
12217,547,89,click,,2023-04-07,547_20230407_00
12218,547,73,view,,2024-07-31,547_20240731_00
12219,547,329,rating,3.0,2024-02-14,547_20240214_00
12220,547,231,view,,2024-03-06,547_20240306_00
12221,547,352,click,,2024-05-23,547_20240523_00
12222,547,405,view,,2023-06-29,547_20230629_00
12223,547,87,view,,2023-05-01,547_20230501_00
12224,547,35,click,,2024-11-30,547_20241130_00
12225,547,137,rating,4.0,2023-11-12,547_20231112_00
12226,547,29,click,,2023-12-28,547_20231228_00
12227,547,46,view,,2024-10-12,547_20241012_00
12228,547,56,click,,2024-12-21,547_20241221_00
12229,547,185,view,,2023-10-30,547_20231030_00
12230,547,172,rating,4.0,2023-09-10,547_20230910_00
12231,547,126,view,,2024-03-19,547_20240319_00
12232,547,43,view,,2024-10-18,547_20241018_00
12233,547,493,purchase,4.0,2023-11-30,547_20231130_00
12234,548,25,view,,2023-10-31,548_20231031_00
12235,548,107,view,,2023-10-11,548_20231011_00
12236,548,284,purchase,4.0,2024-07-03,548_20240703_00
12237,548,291,purchase,4.0,2023-11-03,548_20231103_00
12238,548,493,click,,2023-02-14,548_20230214_00
12239,548,234,click,,2023-04-20,548_20230420_00
12240,548,107,purchase,4.0,2023-08-15,548_20230815_00
12241,548,295,view,,2024-06-17,548_20240617_00
12242,548,284,click,,2023-04-14,548_20230414_00
12243,548,38,view,,2023-03-18,548_20230318_00
12244,548,207,click,,2024-09-30,548_20240930_00
12245,548,55,view,,2024-06-10,548_20240610_00
12246,548,307,view,,2023-04-08,548_20230408_00
12247,548,454,purchase,4.0,2023-09-27,548_20230927_00
12248,548,291,view,,2023-06-08,548_20230608_00
12249,548,244,view,,2024-01-18,548_20240118_00
12250,548,479,click,,2023-04-27,548_20230427_00
12251,548,449,click,,2024-06-15,548_20240615_00
12252,548,387,view,,2023-06-16,548_20230616_00
12253,548,382,view,,2023-06-11,548_20230611_00
12254,548,185,purchase,3.0,2023-08-03,548_20230803_00
12255,548,338,purchase,4.0,2023-03-12,548_20230312_00
12256,549,312,view,,2023-01-20,549_20230120_00
12257,549,106,view,,2024-04-18,549_20240418_00
12258,549,328,view,,2024-05-02,549_20240502_00
12259,550,105,purchase,3.0,2023-09-02,550_20230902_00
12260,550,394,rating,1.0,2023-11-24,550_20231124_00
12261,550,144,click,,2024-05-19,550_20240519_00
12262,550,410,purchase,2.0,2024-10-15,550_20241015_00
12263,550,467,rating,4.0,2023-10-28,550_20231028_00
12264,550,315,click,,2023-04-21,550_20230421_00
12265,550,408,click,,2023-06-14,550_20230614_00
12266,550,424,view,,2024-07-17,550_20240717_00
12267,550,379,view,,2023-12-17,550_20231217_00
12268,550,125,view,,2023-08-31,550_20230831_00
12269,550,128,click,,2024-09-25,550_20240925_00
12270,550,80,click,,2023-10-16,550_20231016_00
12271,550,287,click,,2023-07-13,550_20230713_00
12272,550,443,click,,2024-03-06,550_20240306_00
12273,550,18,view,,2024-03-15,550_20240315_00
12274,550,196,view,,2024-01-01,550_20240101_00
12275,550,176,rating,2.0,2023-08-19,550_20230819_00
12276,550,90,purchase,4.0,2024-08-17,550_20240817_00
12277,550,353,view,,2024-12-08,550_20241208_00
12278,550,132,click,,2024-09-26,550_20240926_00
12279,550,251,view,,2024-07-31,550_20240731_00
12280,550,168,purchase,2.0,2023-11-28,550_20231128_00
12281,550,268,view,,2023-09-08,550_20230908_00
12282,550,323,rating,5.0,2023-02-14,550_20230214_00
12283,550,338,rating,4.0,2024-01-25,550_20240125_00
12284,550,119,click,,2024-09-26,550_20240926_00
12285,550,389,view,,2023-05-04,550_20230504_00
12286,550,51,view,,2024-06-10,550_20240610_00
12287,550,443,view,,2023-11-02,550_20231102_00
12288,550,423,view,,2024-04-08,550_20240408_00
12289,550,392,view,,2024-11-28,550_20241128_00
12290,550,213,click,,2024-01-11,550_20240111_00
12291,550,237,purchase,4.0,2023-03-29,550_20230329_00
12292,550,95,view,,2024-04-08,550_20240408_00
12293,550,411,view,,2024-05-12,550_20240512_00
12294,551,359,view,,2023-03-08,551_20230308_00
12295,551,458,view,,2024-05-21,551_20240521_00
12296,551,395,view,,2024-04-15,551_20240415_00
12297,551,198,click,,2024-04-28,551_20240428_00
12298,551,458,rating,3.0,2023-09-29,551_20230929_00
12299,551,101,view,,2024-12-26,551_20241226_00
12300,551,65,rating,4.0,2024-01-30,551_20240130_00
12301,551,340,rating,3.0,2023-05-17,551_20230517_00
12302,551,465,view,,2023-11-06,551_20231106_00
12303,551,224,purchase,4.0,2023-12-26,551_20231226_00
12304,551,167,click,,2023-06-14,551_20230614_00
12305,551,65,view,,2023-03-01,551_20230301_00
12306,551,149,click,,2024-11-06,551_20241106_00
12307,551,289,view,,2024-06-25,551_20240625_00
12308,551,458,view,,2024-07-12,551_20240712_00
12309,551,333,click,,2023-02-11,551_20230211_00
12310,551,464,view,,2023-11-06,551_20231106_00
12311,551,361,click,,2023-03-02,551_20230302_00
12312,551,116,purchase,3.0,2024-03-08,551_20240308_00
12313,551,51,click,,2023-02-28,551_20230228_00
12314,551,27,view,,2023-06-28,551_20230628_00
12315,552,423,view,,2024-11-11,552_20241111_00
12316,552,87,rating,3.0,2023-08-12,552_20230812_00
12317,552,256,view,,2023-01-30,552_20230130_00
12318,552,282,view,,2023-09-03,552_20230903_00
12319,552,34,view,,2023-03-27,552_20230327_00
12320,552,270,purchase,2.0,2023-09-19,552_20230919_00
12321,552,69,click,,2023-02-25,552_20230225_00
12322,552,108,click,,2024-03-19,552_20240319_00
12323,552,411,click,,2024-09-17,552_20240917_00
12324,552,55,view,,2023-11-16,552_20231116_00
12325,552,72,view,,2024-04-21,552_20240421_00
12326,552,336,view,,2023-12-21,552_20231221_00
12327,552,132,purchase,5.0,2023-08-29,552_20230829_00
12328,552,466,purchase,4.0,2023-08-21,552_20230821_00
12329,552,370,view,,2023-06-23,552_20230623_00
12330,552,337,click,,2024-03-05,552_20240305_00
12331,552,87,view,,2023-02-13,552_20230213_00
12332,552,152,view,,2023-12-27,552_20231227_00
12333,552,362,rating,5.0,2024-03-09,552_20240309_00
12334,552,107,view,,2023-05-16,552_20230516_00
12335,552,342,view,,2023-06-01,552_20230601_00
12336,552,450,view,,2023-11-02,552_20231102_00
12337,552,289,view,,2024-12-08,552_20241208_00
12338,552,236,click,,2023-04-15,552_20230415_00
12339,552,134,view,,2023-01-25,552_20230125_00
12340,552,273,view,,2024-05-31,552_20240531_00
12341,552,127,view,,2023-04-01,552_20230401_00
12342,552,361,view,,2023-12-01,552_20231201_00
12343,552,87,view,,2024-04-18,552_20240418_00
12344,552,55,click,,2024-11-09,552_20241109_00
12345,552,62,click,,2023-10-05,552_20231005_00
12346,552,456,view,,2023-02-15,552_20230215_00
12347,552,427,click,,2023-04-06,552_20230406_00
12348,552,431,view,,2024-05-07,552_20240507_00
12349,552,446,purchase,5.0,2023-09-19,552_20230919_00
12350,552,258,purchase,4.0,2024-08-08,552_20240808_00
12351,552,118,view,,2023-08-14,552_20230814_00
12352,552,172,click,,2023-10-08,552_20231008_00
12353,552,483,click,,2023-05-26,552_20230526_00
12354,552,279,view,,2023-07-06,552_20230706_00
12355,552,235,rating,4.0,2024-02-12,552_20240212_00
12356,552,415,purchase,3.0,2024-01-06,552_20240106_00
12357,553,169,click,,2024-07-17,553_20240717_00
12358,553,33,view,,2024-10-17,553_20241017_00
12359,553,238,click,,2023-01-05,553_20230105_00
12360,553,227,purchase,4.0,2023-08-28,553_20230828_00
12361,553,154,click,,2023-11-15,553_20231115_00
12362,553,275,purchase,4.0,2023-01-02,553_20230102_00
12363,553,204,purchase,3.0,2023-03-23,553_20230323_00
12364,553,43,click,,2024-04-30,553_20240430_00
12365,553,228,click,,2024-02-08,553_20240208_00
12366,553,283,view,,2023-08-23,553_20230823_00
12367,553,453,click,,2023-12-10,553_20231210_00
12368,553,125,click,,2024-01-15,553_20240115_00
12369,553,181,click,,2023-04-15,553_20230415_00
12370,553,175,view,,2024-01-29,553_20240129_00
12371,553,176,click,,2023-10-27,553_20231027_00
12372,554,144,click,,2024-11-11,554_20241111_00
12373,554,98,click,,2023-07-16,554_20230716_00
12374,554,297,purchase,4.0,2023-04-26,554_20230426_00
12375,554,170,view,,2024-08-21,554_20240821_00
12376,554,9,view,,2024-06-27,554_20240627_00
12377,554,344,click,,2024-03-08,554_20240308_00
12378,555,192,view,,2024-12-04,555_20241204_00
12379,555,291,purchase,5.0,2024-09-05,555_20240905_00
12380,555,114,view,,2023-03-12,555_20230312_00
12381,555,29,view,,2024-05-16,555_20240516_00
12382,555,292,rating,4.0,2024-01-21,555_20240121_00
12383,555,212,click,,2023-11-14,555_20231114_00
12384,555,6,click,,2024-01-09,555_20240109_00
12385,555,6,view,,2023-12-09,555_20231209_00
12386,555,413,purchase,4.0,2023-09-24,555_20230924_00
12387,555,223,view,,2024-05-03,555_20240503_00
12388,555,457,click,,2024-11-12,555_20241112_00
12389,555,118,view,,2023-08-01,555_20230801_00
12390,555,280,click,,2024-09-20,555_20240920_00
12391,555,420,view,,2024-04-01,555_20240401_00
12392,555,413,click,,2024-04-20,555_20240420_00
12393,555,221,click,,2024-11-28,555_20241128_00
12394,556,122,view,,2024-06-21,556_20240621_00
12395,556,181,click,,2024-12-10,556_20241210_00
12396,556,411,view,,2023-08-29,556_20230829_00
12397,556,87,view,,2024-05-08,556_20240508_00
12398,556,453,rating,4.0,2024-07-17,556_20240717_00
12399,556,406,view,,2024-05-25,556_20240525_00
12400,556,401,click,,2024-12-08,556_20241208_00
12401,556,476,purchase,2.0,2023-08-18,556_20230818_00
12402,557,465,click,,2024-06-11,557_20240611_00
12403,557,307,rating,4.0,2024-11-11,557_20241111_00
12404,557,466,view,,2024-11-04,557_20241104_00
12405,557,245,rating,2.0,2023-06-15,557_20230615_00
12406,557,56,purchase,5.0,2024-12-14,557_20241214_00
12407,557,73,view,,2023-03-03,557_20230303_00
12408,557,224,click,,2024-10-19,557_20241019_00
12409,557,394,click,,2023-02-17,557_20230217_00
12410,557,386,view,,2023-09-17,557_20230917_00
12411,557,355,click,,2023-11-21,557_20231121_00
12412,557,439,view,,2024-04-14,557_20240414_00
12413,557,487,view,,2023-08-30,557_20230830_00
12414,557,40,view,,2024-06-26,557_20240626_00
12415,557,377,view,,2024-08-01,557_20240801_00
12416,557,378,purchase,5.0,2024-12-18,557_20241218_00
12417,557,394,click,,2024-04-07,557_20240407_00
12418,557,347,purchase,3.0,2024-11-17,557_20241117_00
12419,557,198,purchase,5.0,2023-09-09,557_20230909_00
12420,557,255,view,,2023-02-16,557_20230216_00
12421,557,27,rating,3.0,2024-02-21,557_20240221_00
12422,557,68,view,,2024-02-04,557_20240204_00
12423,557,321,view,,2024-02-27,557_20240227_00
12424,557,426,click,,2023-12-03,557_20231203_00
12425,557,423,click,,2023-10-09,557_20231009_00
12426,557,162,purchase,4.0,2023-03-26,557_20230326_00
12427,558,45,click,,2024-12-30,558_20241230_00
12428,558,335,click,,2024-11-26,558_20241126_00
12429,558,96,view,,2024-10-16,558_20241016_00
12430,558,492,click,,2024-02-22,558_20240222_00
12431,558,187,purchase,4.0,2024-02-13,558_20240213_00
12432,558,335,click,,2023-12-09,558_20231209_00
12433,558,458,view,,2023-04-23,558_20230423_00
12434,558,319,click,,2023-05-10,558_20230510_00
12435,558,475,view,,2023-08-26,558_20230826_00
12436,558,49,view,,2024-10-27,558_20241027_00
12437,558,106,view,,2023-08-30,558_20230830_00
12438,558,75,purchase,4.0,2023-10-01,558_20231001_00
12439,558,450,view,,2024-12-09,558_20241209_00
12440,558,76,click,,2023-10-23,558_20231023_00
12441,558,68,click,,2023-06-28,558_20230628_00
12442,558,196,rating,5.0,2024-05-18,558_20240518_00
12443,558,224,purchase,5.0,2024-08-01,558_20240801_00
12444,558,426,purchase,5.0,2024-01-24,558_20240124_00
12445,558,186,rating,4.0,2023-07-30,558_20230730_00
12446,558,186,rating,3.0,2024-09-27,558_20240927_00
12447,558,247,purchase,4.0,2023-12-16,558_20231216_00
12448,558,119,view,,2024-07-23,558_20240723_00
12449,559,171,purchase,4.0,2023-11-24,559_20231124_00
12450,559,129,view,,2024-05-15,559_20240515_00
12451,559,44,view,,2023-05-01,559_20230501_00
12452,559,294,view,,2023-06-19,559_20230619_00
12453,560,269,view,,2024-07-23,560_20240723_00
12454,560,373,view,,2024-01-15,560_20240115_00
12455,560,428,purchase,4.0,2023-07-06,560_20230706_00
12456,560,7,click,,2023-06-11,560_20230611_00
12457,560,406,view,,2024-05-31,560_20240531_00
12458,560,387,view,,2023-11-09,560_20231109_00
12459,560,306,view,,2024-02-06,560_20240206_00
12460,560,285,view,,2024-10-17,560_20241017_00
12461,560,1,view,,2023-10-16,560_20231016_00
12462,560,46,click,,2024-05-02,560_20240502_00
12463,560,338,click,,2024-03-05,560_20240305_00
12464,560,390,click,,2023-04-01,560_20230401_00
12465,560,0,view,,2024-07-20,560_20240720_00
12466,560,370,click,,2024-02-17,560_20240217_00
12467,560,154,click,,2024-08-03,560_20240803_00
12468,560,364,click,,2024-06-25,560_20240625_00
12469,560,215,view,,2023-03-08,560_20230308_00
12470,560,359,click,,2024-03-10,560_20240310_00
12471,560,366,purchase,5.0,2023-09-29,560_20230929_00
12472,560,11,view,,2024-01-28,560_20240128_00
12473,560,94,view,,2024-10-04,560_20241004_00
12474,560,477,purchase,4.0,2023-11-23,560_20231123_00
12475,560,308,click,,2023-02-11,560_20230211_00
12476,560,355,view,,2024-07-27,560_20240727_00
12477,560,335,view,,2024-06-23,560_20240623_00
12478,560,141,click,,2024-03-12,560_20240312_00
12479,561,345,purchase,3.0,2024-09-17,561_20240917_00
12480,561,390,click,,2023-12-14,561_20231214_00
12481,561,405,view,,2024-05-20,561_20240520_00
12482,561,258,purchase,4.0,2024-02-18,561_20240218_00
12483,561,312,rating,4.0,2023-01-24,561_20230124_00
12484,561,224,click,,2023-04-04,561_20230404_00
12485,561,431,rating,3.0,2024-07-13,561_20240713_00
12486,561,432,click,,2024-02-06,561_20240206_00
12487,561,379,view,,2023-01-02,561_20230102_00
12488,561,176,view,,2023-03-03,561_20230303_00
12489,561,146,view,,2023-07-05,561_20230705_00
12490,561,150,view,,2024-03-23,561_20240323_00
12491,561,218,rating,5.0,2024-12-28,561_20241228_00
12492,561,59,view,,2023-06-28,561_20230628_00
12493,561,303,view,,2023-09-16,561_20230916_00
12494,561,83,purchase,4.0,2024-05-09,561_20240509_00
12495,561,34,view,,2023-06-25,561_20230625_00
12496,561,214,click,,2024-03-17,561_20240317_00
12497,561,293,view,,2023-01-06,561_20230106_00
12498,561,415,view,,2024-03-21,561_20240321_00
12499,561,287,view,,2023-09-14,561_20230914_00
12500,561,362,click,,2024-08-14,561_20240814_00
12501,561,274,click,,2024-07-03,561_20240703_00
12502,561,218,view,,2023-01-10,561_20230110_00
12503,561,429,click,,2024-03-06,561_20240306_00
12504,561,453,rating,4.0,2024-08-07,561_20240807_00
12505,561,431,view,,2023-11-09,561_20231109_00
12506,561,411,view,,2023-11-09,561_20231109_00
12507,561,321,click,,2024-06-07,561_20240607_00
12508,561,381,click,,2024-08-08,561_20240808_00
12509,561,396,purchase,4.0,2023-10-15,561_20231015_00
12510,561,415,view,,2023-12-12,561_20231212_00
12511,561,279,purchase,5.0,2023-06-22,561_20230622_00
12512,561,139,view,,2024-08-25,561_20240825_00
12513,561,144,click,,2023-07-13,561_20230713_00
12514,561,431,view,,2023-06-18,561_20230618_00
12515,561,41,purchase,5.0,2023-08-07,561_20230807_00
12516,561,66,view,,2024-05-15,561_20240515_00
12517,561,284,view,,2023-01-14,561_20230114_00
12518,561,409,purchase,3.0,2023-03-22,561_20230322_00
12519,561,253,click,,2023-11-28,561_20231128_00
12520,561,150,view,,2024-08-28,561_20240828_00
12521,561,190,view,,2024-01-22,561_20240122_00
12522,561,316,click,,2024-10-19,561_20241019_00
12523,561,328,purchase,5.0,2024-05-29,561_20240529_00
12524,561,283,click,,2023-10-23,561_20231023_00
12525,561,378,purchase,5.0,2023-09-13,561_20230913_00
12526,561,191,click,,2024-11-10,561_20241110_00
12527,561,474,view,,2024-11-05,561_20241105_00
12528,561,125,click,,2024-07-27,561_20240727_00
12529,561,228,view,,2023-06-18,561_20230618_00
12530,561,179,view,,2023-01-04,561_20230104_00
12531,561,68,rating,5.0,2023-02-17,561_20230217_00
12532,561,460,view,,2024-12-12,561_20241212_00
12533,561,303,click,,2023-04-26,561_20230426_00
12534,561,179,view,,2024-02-01,561_20240201_00
12535,561,453,view,,2024-06-15,561_20240615_00
12536,562,491,click,,2023-06-21,562_20230621_00
12537,562,48,view,,2024-09-17,562_20240917_00
12538,562,206,view,,2024-05-05,562_20240505_00
12539,562,123,view,,2024-02-04,562_20240204_00
12540,562,85,view,,2024-10-17,562_20241017_00
12541,562,184,view,,2023-07-11,562_20230711_00
12542,562,136,rating,4.0,2023-07-04,562_20230704_00
12543,562,293,purchase,4.0,2023-04-08,562_20230408_00
12544,562,140,click,,2023-03-09,562_20230309_00
12545,562,104,click,,2023-12-25,562_20231225_00
12546,562,486,click,,2023-04-30,562_20230430_00
12547,562,234,view,,2023-09-01,562_20230901_00
12548,562,285,view,,2024-04-14,562_20240414_00
12549,562,355,purchase,4.0,2024-10-03,562_20241003_00
12550,562,452,view,,2024-05-28,562_20240528_00
12551,562,479,view,,2023-12-27,562_20231227_00
12552,562,136,purchase,4.0,2024-04-04,562_20240404_00
12553,562,333,purchase,4.0,2023-02-14,562_20230214_00
12554,562,57,rating,5.0,2023-07-20,562_20230720_00
12555,562,48,purchase,4.0,2023-10-26,562_20231026_00
12556,562,140,view,,2024-03-20,562_20240320_00
12557,562,76,purchase,5.0,2024-03-31,562_20240331_00
12558,563,177,view,,2024-05-14,563_20240514_00
12559,563,380,click,,2023-10-06,563_20231006_00
12560,563,139,click,,2024-03-15,563_20240315_00
12561,563,47,click,,2023-02-06,563_20230206_00
12562,563,485,view,,2024-07-10,563_20240710_00
12563,563,356,click,,2023-11-20,563_20231120_00
12564,563,322,rating,3.0,2023-11-10,563_20231110_00
12565,563,415,click,,2023-03-19,563_20230319_00
12566,563,187,view,,2023-04-13,563_20230413_00
12567,563,384,view,,2023-11-17,563_20231117_00
12568,563,198,click,,2023-04-07,563_20230407_00
12569,563,318,rating,2.0,2024-06-05,563_20240605_00
12570,563,184,view,,2023-05-20,563_20230520_00
12571,563,465,click,,2023-12-31,563_20231231_00
12572,563,348,rating,3.0,2023-08-30,563_20230830_00
