user_id,age,gender,income_level,location,activity_level,price_sensitivity,primary_segment,category_preferences
613,35,F,Low,Suburban,Medium,0.23307265787648923,Fitness Guru,"[0.15156983150646117, 0.03316915301261914, 0.03373051902316321, 0.1676936756888892, 0.017476101662897585, 0.05952978810149575, 0.025624067394985288, 0.13740837375111384, 0.17162021015953, 0.20217827969884486]"
614,25,M,Low,Suburban,High,0.2264295337000142,Health Conscious,"[0.05557420620207005, 0.0017355041301463131, 0.11576712415227546, 0.047333858818937494, 0.0652269800286448, 0.010662605578342957, 0.4195499554307207, 0.03152887207839424, 0.17643056532853726, 0.07619032825193066]"
615,45,M,Medium,Urban,Medium,0.359594045119178,Music Fan,"[0.007783906661810284, 0.11048367904879582, 0.017690581090711244, 0.4338901919059692, 0.2115779641450216, 0.029481871004297614, 0.016466205954985214, 0.11447531571440007, 0.05364396852990171, 0.004506315944107326]"
616,35,M,Low,Suburban,High,0.3138209514320197,Foodie,"[0.153467934344202, 0.10154726608427427, 0.14632624311911802, 0.03542081595715099, 0.08951333048717511, 0.06597028730264357, 0.012507805333862261, 0.2614452827375109, 0.09097396050207117, 0.042827074131991744]"
617,35,F,High,Suburban,Medium,0.02720374912192699,Fashion Forward,"[0.06683470736043763, 0.1631256419391279, 0.29056056581278383, 0.159685106440939, 0.02272861720053492, 0.0025716517327851024, 0.021849722823422416, 0.023594721513397476, 0.1733881549476515, 0.07566111022892011]"
618,18,M,Low,Suburban,Medium,0.2561236744703177,Tech Enthusiast,"[0.29920167581967844, 0.013435354072762551, 0.05531398705393572, 0.06357773234443488, 0.13534174036238045, 0.05339351230919043, 0.01644626714696316, 0.029469944196818077, 0.03126041966438416, 0.30255936702945213]"
619,25,F,Medium,Rural,Medium,0.5193579502335359,Foodie,"[0.06332075622435615, 0.005217117606596077, 0.003537441847874267, 0.004566524275834773, 0.20599898979613884, 0.13729571177633615, 0.13495565178951152, 0.3735833770379367, 0.05095118530365157, 0.020573244341763955]"
620,35,F,High,Suburban,Medium,0.23914532586081746,Book Lover,"[0.011710254105215933, 0.20680395188078288, 0.00627308067773397, 0.04858979465165746, 0.16546757775824522, 0.04122963770670146, 0.1704132551196806, 0.16181913383310553, 0.033365339584649996, 0.15432797468222695]"
621,45,M,Low,Suburban,High,0.0989816912523496,Fashion Forward,"[0.025393279897899818, 0.42939737586178045, 0.16139008154707554, 0.1169581514016929, 0.012390408633889793, 0.028371520241869334, 0.014799567753465555, 0.04862773963304394, 0.032865603007810315, 0.12980627202147246]"
622,25,F,Low,Urban,Medium,0.1354475312097479,Music Fan,"[0.0370545449139441, 0.09958517943439452, 0.0558677380951272, 0.009442042089170852, 0.24111210006844988, 0.29351972305231944, 0.005650129098743148, 0.07249625477605455, 0.008476644340039278, 0.17679564413175713]"
623,45,M,Low,Urban,Medium,0.15792419676363967,Foodie,"[0.028108836721093017, 0.04534915866156063, 0.11330722635632469, 0.021688399555780915, 0.034245174171625946, 0.07223077670486112, 0.030361962579227634, 0.203294067225231, 0.29365290014442147, 0.15776149787987354]"
624,45,F,Medium,Urban,High,0.22972995721194808,Tech Enthusiast,"[0.019219372043444094, 0.13682738454638577, 0.14485026169132426, 0.13262218756040944, 0.10628167998326124, 0.12912744242505048, 0.09104933067991172, 0.09076379813975513, 0.09015296121229868, 0.05910558171815923]"
625,35,F,Low,Suburban,Medium,0.22566051343425778,Tech Enthusiast,"[0.19393884944987277, 0.020181069497934346, 0.04841905727151103, 0.06473175579495878, 0.05579054253399974, 0.020148833294032956, 0.26502944056256394, 0.1474431054372126, 0.06737208825830579, 0.11694525789960812]"
626,55,M,Low,Suburban,Medium,0.04526501855331406,Fitness Guru,"[0.14626762922925676, 0.10767810364177563, 0.03445728341319694, 0.220885797738146, 0.10270553697310011, 0.07661016914729357, 0.07484710493453745, 0.044612665311874466, 0.08976522099085288, 0.10217048861996625]"
627,45,F,Low,Suburban,High,0.35684570051900716,Movie Buff,"[0.043437271374192045, 0.007014690871871904, 0.0003109563397092231, 0.013103024907770265, 0.19308272720949615, 0.3999845502055255, 0.13683201736529926, 0.08832506080524916, 0.019514134815765128, 0.09839556610512146]"
628,25,F,High,Urban,Medium,0.2756905250926817,Fashion Forward,"[0.05125938561399907, 0.05928567526132786, 0.07843538743161653, 0.11725423075176926, 0.2754938704222306, 0.05614329514512416, 0.02343256668555385, 0.034630470257327864, 0.21106775615884826, 0.09299736227220251]"
629,35,M,Medium,Urban,High,0.0694566751081347,Fashion Forward,"[0.030958305248093104, 0.030141617242709858, 0.12138576889387284, 0.025077869139663738, 0.009079066516062264, 0.07718135101464348, 0.138587058137013, 0.19524621031013908, 0.2617663070112061, 0.11057644648659656]"
630,25,F,Medium,Suburban,Medium,0.14523775755947335,Tech Enthusiast,"[0.014453636695662079, 0.2931875579695969, 0.05266630411864332, 0.09004718072551939, 0.10123955034012425, 0.07294500596980238, 0.02119168550966072, 0.1297936361308643, 0.15020657814811073, 0.07426886439201603]"
631,35,M,Low,Urban,Medium,0.39186274398400106,Fashion Forward,"[0.15357789399243912, 0.0007757518128947835, 0.3059187532147504, 0.022284189133356325, 0.002796700294110671, 0.13244017701135866, 0.14029340259239484, 0.06380447221858747, 0.060105434067507936, 0.11800322566259962]"
632,45,F,Medium,Rural,High,0.22397419482020553,Fashion Forward,"[0.06108847004824558, 0.2289163419044532, 0.18389113573417332, 0.08341938574318884, 0.09999267965881051, 0.20123402022249645, 0.022975202075105366, 0.07639205332106036, 0.0411316529313975, 0.000959058361068831]"
633,25,M,Medium,Rural,Medium,0.46752262067521333,Fitness Guru,"[0.00969969666504699, 0.03098743235687443, 0.055902194903387124, 0.055281108297411334, 0.3724989142695864, 0.003082139951503157, 0.23454772873501267, 0.05131897056885014, 0.06176156666229165, 0.1249202475900361]"
634,25,F,Low,Suburban,High,0.2623027632266065,Foodie,"[0.1217776806648378, 0.07934953801471602, 0.07179378879994745, 0.05666914898301346, 0.3530891578628843, 0.004806515072758088, 0.018744659560503186, 0.1962246852080232, 0.01379444870922293, 0.08375037712409368]"
635,35,O,High,Rural,Low,0.0527511191681016,Music Fan,"[0.007441419767971726, 0.004130545944693895, 0.021281030296927444, 0.1501824149464136, 0.023428338125908953, 0.16534047853907505, 0.011297481665142956, 0.29275089079306893, 0.04864447587799731, 0.2755029240428003]"
636,55,M,Medium,Urban,High,0.10870638201247645,Home Decorator,"[0.29547304888372505, 0.042379924623700285, 0.05464726835676326, 0.12320813008767664, 0.10037476352475139, 0.10759698368556893, 0.013879212840415597, 0.017384284616644204, 0.13482796653042498, 0.11022841685032968]"
637,45,O,Medium,Urban,High,0.24461751368436363,Movie Buff,"[0.0549457365918844, 0.03784213801486945, 0.2674339417672984, 0.06172967025665245, 0.1426544463994168, 0.21675234338866126, 0.15917963181963732, 0.056323874474515645, 0.000248812628093684, 0.002889404658970679]"
638,25,M,Low,Urban,Medium,0.20841638309651675,Tech Enthusiast,"[0.12741048131535437, 0.06300538071489489, 0.29935407254409724, 0.03677118992871721, 0.018715481019547273, 0.19520279478593527, 0.015450012100298838, 0.1445751516209759, 0.013085980713200414, 0.08642945525697858]"
639,25,O,Medium,Urban,Low,0.6536360208975875,Fitness Guru,"[0.021003227099256255, 0.10367329997412464, 0.02213561695719852, 0.01406831239285295, 0.474921766785372, 0.02922446174389787, 0.05988225794043287, 0.06130316823656304, 0.05352250981978398, 0.16026537905051794]"
640,45,M,High,Urban,Medium,0.37061132950920417,Foodie,"[0.26221279349718707, 0.028906368845968686, 0.016862108297979447, 0.060006492451002265, 0.1097589397040263, 0.023374212450487687, 0.00037274538773797585, 0.0761786940869989, 0.31464230044197783, 0.10768534483663383]"
641,35,M,Medium,Urban,Low,0.3490160169609871,Home Decorator,"[0.04688995876795575, 0.1456270477181294, 0.12174954396020202, 0.07874186851333874, 0.0698385057686365, 0.15123948303821066, 0.0015386153799152574, 0.13573916700317526, 0.24590577329707702, 0.002730036553359386]"
642,18,M,Low,Suburban,Medium,0.1663396595454371,Movie Buff,"[0.2233469267828402, 0.009315514846047522, 0.014429957874952933, 0.16851532310947606, 0.02327773827347871, 0.004745317014153388, 0.07901244923812945, 0.1747059758949689, 0.2551464045245864, 0.047504392441366325]"
643,45,M,Medium,Suburban,Medium,0.16891066296121485,Travel Explorer,"[0.18290923618849253, 0.24392038870412527, 0.2782532118114677, 0.059109799888378264, 0.008972530003452817, 0.0003633837317709564, 0.08370375743721985, 0.05357518143411797, 0.012473517118481674, 0.07671899368249284]"
644,25,O,Low,Suburban,Medium,0.13112682435281103,Travel Explorer,"[0.21285058688503733, 0.005378654026956851, 0.07918622541143454, 0.07360828452925976, 0.09634904586276673, 0.1599082401114877, 0.11546466112340256, 0.13936825710350217, 0.03040995745341942, 0.0874760874927329]"
645,45,F,High,Urban,Medium,0.4004600085567268,Music Fan,"[0.017171502563424014, 0.1748250420296184, 0.19803299777588898, 0.203963721283898, 0.11613814300648725, 0.0578027065929073, 0.004822037173948781, 0.0537554188626982, 0.052270457445969955, 0.12121797326515901]"
646,65,F,Medium,Urban,Low,0.3144921084794702,Movie Buff,"[0.22930488118631318, 0.008730721301201989, 0.023850971846245003, 0.18177628722479938, 0.09754642066447664, 0.0080091178764082, 0.13017396996473682, 0.022999482352099036, 0.02169014636216879, 0.275918001221551]"
647,45,F,Low,Urban,High,0.5645591407796886,Travel Explorer,"[0.012483039549460475, 0.03396698783174087, 0.0051440951367598235, 0.060990844109634096, 0.18925258191638125, 0.002689854794712799, 0.1211666979569336, 0.2903416602251252, 0.029125294737215434, 0.2548389437420365]"
648,65,O,Low,Urban,Low,0.11179982281289469,Tech Enthusiast,"[0.03948496180823948, 0.043945502892902055, 0.02351663122487812, 0.2927414306162256, 0.0350189759088367, 0.12644023465923687, 0.14068029629141918, 0.11212922983457303, 0.002979079052021312, 0.18306365771166763]"
649,25,M,Medium,Urban,Low,0.35839679362268106,Travel Explorer,"[0.27466588374388445, 0.17074907430035263, 0.01583004647773272, 0.03408508548827078, 0.016303250046333068, 0.0792017076908593, 0.10726960249746686, 0.032847015038142004, 0.06678958101304244, 0.20225875370391588]"
650,35,F,Medium,Urban,Medium,0.0918406174758947,Foodie,"[0.06150225008259416, 0.10173212065019038, 0.043471041831160906, 0.2143024096811049, 0.128333036087147, 0.07513878407711998, 0.004764546565596472, 0.15619216014535828, 0.17929513072619224, 0.035268520153535605]"
651,55,M,Medium,Suburban,Medium,0.3562807891739847,Book Lover,"[0.13818516061996525, 0.008961536539485417, 0.03364536039485381, 0.2514808045903473, 0.30469711394522464, 0.027128471937807964, 0.05721009930976744, 0.023058097237687324, 0.1257861227943307, 0.029847232630530147]"
652,35,F,Medium,Urban,Medium,0.2482464417512975,Health Conscious,"[0.06920059591345488, 0.11717938626798767, 0.040359871218435706, 0.07468445286621589, 0.06925835748969363, 0.002588133206302554, 0.01329910908061748, 0.1470126729331968, 0.36690814122880383, 0.09950927979529146]"
653,55,M,Low,Urban,Low,0.24109883344452981,Home Decorator,"[0.039251005253120204, 0.13042444942531278, 0.01703086437199509, 0.22806537934402946, 0.05823774982628487, 0.0011580210299223033, 0.07267129593575167, 0.0020398221005464476, 0.3350005898848674, 0.11612082282816985]"
654,25,M,Medium,Urban,Medium,0.4687824060180529,Foodie,"[0.08002099111572322, 0.0718052254316561, 0.0623078603109096, 0.12463292265665722, 0.06563711574698992, 0.15733931563032238, 0.021413335897606925, 0.26522145001886704, 0.01598092015865334, 0.13564086303261427]"
655,55,M,Medium,Suburban,Low,0.24462623368359698,Travel Explorer,"[0.1525460390351597, 0.029538580508538807, 0.010204361730875688, 0.06204429853574053, 0.0406675218694654, 0.34009656746399414, 0.008744914327220172, 0.03006660377094041, 0.12310508713407393, 0.20298602562399123]"
656,18,M,High,Suburban,Medium,0.29238277767625975,Movie Buff,"[0.18771693523148475, 0.03637583877932015, 0.2514014618583742, 0.08426157426683561, 0.12876688772079226, 0.0999718404635338, 0.03824254481137087, 0.006158366624262173, 0.10765499161878087, 0.059449558625245376]"
657,45,F,Medium,Urban,Medium,0.13938134430175753,Book Lover,"[0.02801021505797229, 0.2828230067820392, 0.10031285474784986, 0.0278411354508148, 0.28466695004060527, 0.039427213692318365, 0.06674158628537584, 0.02759744440513571, 0.05996358851649829, 0.08261600502139024]"
658,25,F,Medium,Suburban,Medium,0.3677732139323151,Travel Explorer,"[0.012368372640387268, 0.09094269968482978, 0.053726526283061356, 0.1326137545880308, 0.0111812643840199, 0.03234601047666297, 0.10599162415895974, 0.0011506203657936677, 0.007051621305620264, 0.5526275061126342]"
659,25,O,Low,Urban,Medium,0.2509233512624673,Health Conscious,"[0.021426917432306288, 0.04492541708034253, 0.037591941342893016, 0.48081429056049835, 0.029529886591178302, 0.02935686066177269, 0.0420109352502389, 0.012662928823934749, 0.25073656893912344, 0.05094425331771179]"
660,25,F,Low,Rural,High,0.6376245947724668,Fashion Forward,"[0.026433392313314368, 0.05615692167966913, 0.3783105882594845, 0.017878239729112046, 0.030112348771786326, 0.05752596169227772, 0.12154263518646019, 0.04599772886726646, 0.25636094161746054, 0.009681241883168703]"
661,35,F,Low,Suburban,Low,0.13369725347433506,Music Fan,"[0.05789909389280342, 0.24698201824573873, 0.11668269300843243, 0.11114838587211665, 0.004022833088163632, 0.13523714189072197, 0.053331915280993035, 0.22282317958478098, 0.025217485363172254, 0.026655253773076867]"
662,35,M,Low,Rural,Medium,0.35672847668395885,Health Conscious,"[0.06886820879969015, 0.06652616671368723, 0.04794848437498713, 0.08209264521805848, 0.038562951803627836, 0.06246102547420052, 0.21395829168318636, 0.23897298345092494, 0.09644181318963889, 0.08416742929199852]"
663,55,M,High,Urban,Medium,0.2807335973580964,Foodie,"[0.013912456409811553, 0.1432818021772063, 0.15332439075421272, 0.26721460885946624, 0.006363729878747688, 0.017976837627087294, 0.10728290726236583, 0.22712533073428945, 0.004021975514019745, 0.05949596078279322]"
664,35,F,Medium,Suburban,High,0.36987008252087294,Travel Explorer,"[0.09345869534139302, 0.0698816423317342, 0.024804739258053227, 0.0781882405781125, 0.07861607536694602, 0.06620411224616246, 0.007743480881245127, 0.39337715884572116, 0.03772913438294396, 0.1499967207676882]"
665,55,M,Medium,Rural,Medium,0.1312211544729415,Travel Explorer,"[0.40777091094238227, 0.03008948474367848, 0.03219963536958434, 0.0931178004630243, 0.09850246627505804, 0.002709127951805368, 0.023313350538902912, 0.06917086353596365, 0.16761277084771442, 0.07551358933188619]"
666,35,F,High,Urban,Low,0.20182326980733803,Home Decorator,"[0.0034865012082114706, 0.06737246545747176, 0.03616735423699063, 0.38097921481377495, 0.09413964300027261, 0.061794847161609774, 0.0535345366988502, 0.07023550053177885, 0.004216174758712552, 0.22807376213232708]"
667,65,M,Low,Urban,Medium,0.2672234421164835,Travel Explorer,"[0.0441339704351985, 0.1971582795137779, 0.0193981081525111, 0.10645642951611166, 0.11938809253806867, 0.08446064841997653, 0.03603887639756786, 0.07721419967208476, 0.0724345609945619, 0.24331683436014123]"
668,45,O,Low,Rural,Medium,0.19275717194741435,Travel Explorer,"[0.027637547046934666, 0.008968936914921028, 0.18171301525140984, 0.03522286084677174, 0.11511429634356585, 0.14273037508932981, 0.07813393492923232, 0.2563104805042621, 0.07192991798944312, 0.0822386350841295]"
669,55,F,Low,Urban,Low,0.5166872645992532,Health Conscious,"[0.32544580298533965, 0.09880705803929081, 0.1796863930261823, 0.008064328378651068, 0.11483832901184209, 0.05387678694961034, 0.05041210087994873, 0.07420388770025406, 0.00019227281452166434, 0.09447304021435944]"
670,35,F,Medium,Urban,High,0.38574237445665965,Fitness Guru,"[0.026144173845867053, 0.014077798348285219, 0.2971755856284534, 0.12670337608640825, 0.2756065671736332, 0.07045083436342454, 0.06555171645906317, 0.011867191204131062, 0.08355045967772956, 0.028872297213004494]"
671,65,F,Medium,Urban,Medium,0.23101940374484672,Book Lover,"[0.28256215707838306, 0.02657456602548495, 0.018996967995046094, 0.24408406909502253, 0.0627336951223454, 0.022854263580209228, 0.08807825485309055, 0.0664236101610642, 0.030486776255480158, 0.15720563983387387]"
672,45,M,High,Suburban,Medium,0.23071093186442776,Foodie,"[0.11790338191448038, 0.018284135811651798, 0.004851736375982107, 0.06153354196669274, 0.061029838137727936, 0.00573879050895419, 0.022091830804677536, 0.567944297574437, 0.06527459350788165, 0.07534785339751482]"
673,25,M,Low,Urban,Medium,0.472327772241094,Travel Explorer,"[0.055653138355971896, 0.0012249520424777826, 0.05853695304496099, 0.00511803234171486, 0.3388600921823659, 0.13926575545522907, 0.059997440747847665, 0.008067276868603734, 0.07995171680624782, 0.25332464215458034]"
674,25,F,High,Suburban,High,0.727206991978752,Fashion Forward,"[0.022854281857041355, 0.02777298982818052, 0.06630660410429977, 0.13765838073315206, 0.05248509822090191, 0.16096632139327102, 0.14453472327976688, 0.2494778766800513, 0.132929054621266, 0.005014669282069107]"
675,55,O,High,Urban,Medium,0.2366748775647391,Book Lover,"[0.24128388494403233, 0.002507512643347894, 0.3622039190795626, 0.06877988930115651, 0.17157351066885673, 0.014585901581117458, 0.05404131287720973, 0.033953937682632766, 0.036968136995224506, 0.014101994226859517]"
